Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Outstanding_Debt,Interest_Rate,Monthly_EMI,Missed_Payments
1590,9749,Business,2735547,3601738,16.12,13453,3
1591,5596,Personal,1837467,1008526,19.71,82279,2
1592,7394,Education,2522049,3725372,14.31,59961,4
1593,6536,Education,1436687,2559396,4.25,53534,6
1594,2414,Car,3060401,3542221,10.06,97554,4
1595,1375,Personal,4453013,3028207,2.3,65446,7
1596,3907,Home,1664613,90057,8.56,66699,0
1597,5307,Home,1257013,2130503,14.2,46742,2
1598,4015,Car,2367872,3929000,17.37,5073,11
1599,4437,Home,4539413,1908016,47.0,68559,9
1600,7968,Education,3643107,3826146,40.25,45680,11
1601,2746,Home,2152681,939157,25.55,77473,0
1602,8817,Home,3695039,3659669,32.93,61945,8
1603,1549,Business,411918,3420758,8.62,57994,1
1604,3586,Home,3613645,2970565,27.06,11442,4
1605,241,Business,3875426,1921913,40.15,91019,2
1606,7616,Personal,2978387,2644765,7.86,31606,6
1607,1601,Business,4935575,334346,39.02,23710,2
1608,4711,Personal,2377351,1527148,22.31,14377,4
1609,6773,Car,1675002,3117849,10.03,92656,1
1610,6287,Education,937763,1601265,2.55,27384,1
1611,1204,Car,4630722,3620777,47.8,74068,8
1612,3399,Car,1657159,1080834,8.71,14504,2
1613,8292,Car,820354,1892449,40.4,86055,6
1614,1195,Personal,1663977,1918125,26.92,91160,8
1615,5900,Home,1155711,1427939,46.03,5898,10
1616,7373,Business,931010,987002,41.09,45608,11
1617,1158,Car,210605,3283678,12.1,66932,3
1618,7998,Car,2249701,1260157,49.51,16425,1
1619,4525,Home,3347842,2399784,19.56,13112,2
1620,8431,Car,734148,81630,40.69,23179,7
1621,4854,Personal,1114351,3274768,49.26,44411,9
1622,3462,Personal,3632675,3829019,15.29,8464,0
1623,1867,Home,1485149,3684824,37.3,22593,6
1624,1499,Personal,4184058,601857,8.63,8093,7
1625,4973,Car,1827686,2264160,29.8,26435,0
1626,7875,Car,3551232,363789,20.66,58093,8
1627,2006,Education,1317593,738034,16.34,16747,0
1628,4256,Education,703434,105231,4.73,63414,3
1629,1305,Home,2002419,4222,8.18,73514,9
1630,5970,Car,3066991,702368,47.18,33219,2
1631,4179,Car,4288230,1847238,30.93,28998,6
1632,3952,Business,1984034,3431979,7.65,69451,2
1633,5667,Personal,3036413,3873105,23.96,25656,5
1634,1710,Home,2826208,3299997,36.73,11608,6
1635,1984,Home,1012228,988888,40.23,67193,9
1636,9229,Personal,2328195,3262015,36.72,51313,7
1637,6773,Business,4839033,251809,7.96,70547,7
1638,2499,Education,309765,3055831,46.26,6369,9
1639,6360,Business,2338701,2896501,24.85,42999,1
1640,8382,Education,3007335,3425087,34.77,34057,1
1641,7927,Education,3684232,3624157,14.12,2655,7
1642,1377,Business,885973,1506901,31.81,33045,8
1643,7165,Home,4820418,3587459,26.37,40068,4
1644,2918,Car,2859324,3357984,9.95,38829,10
1645,7163,Home,3460546,3986443,44.93,24602,2
1646,1642,Car,1700763,2451849,31.86,73042,10
1647,8398,Home,4645871,96423,16.71,96527,6
1648,7472,Business,3450344,2629103,30.4,29820,2
1649,2552,Business,1566035,1980502,43.42,57670,3
1650,4893,Business,1523702,3573151,27.73,32827,5
1651,4634,Car,3866134,3630965,20.93,75261,11
1652,2838,Home,1274227,988964,32.34,72204,9
1653,5764,Education,4695563,2287836,17.0,82263,9
1654,2745,Home,1954052,1958570,27.55,91054,11
1655,3141,Home,4221349,3651425,21.38,86217,8
1656,2076,Personal,1287242,589807,11.24,41744,9
1657,1521,Home,1152439,3200575,8.7,19279,8
1658,5214,Education,1504934,1525520,24.26,94773,6
1659,4425,Home,428317,1594619,11.1,55886,11
1660,895,Personal,2563225,1133245,30.17,37900,8
1661,1712,Personal,1749821,1561110,45.68,43476,0
1662,7058,Education,4786877,90595,22.86,53439,8
1663,5597,Home,4965495,654575,43.77,24703,1
1664,5241,Business,1938560,1983857,46.73,68826,8
1665,3274,Business,3966599,3386370,29.95,61627,9
1666,1707,Personal,1306784,3203921,29.21,4521,6
1667,6512,Education,79905,3908216,35.15,92885,8
1668,9606,Business,603122,3841678,6.99,77039,0
1669,5845,Personal,1577827,3666494,30.49,71044,4
1670,7331,Personal,4056607,72051,27.93,14009,11
1671,6019,Home,497888,1924062,11.36,16904,2
1672,597,Education,1812854,3397422,35.22,34183,5
1673,3796,Business,2149249,1864605,40.09,91551,6
1674,2731,Home,2774955,2560399,11.28,72507,5
1675,5410,Car,4877084,3041856,1.49,72359,6
1676,3176,Education,3144728,222836,26.07,83756,5
1677,4479,Personal,1103088,3948252,8.68,25911,4
1678,4917,Home,4017778,2638486,1.55,17167,9
1679,6533,Business,4906726,105552,20.88,81378,0
1680,9152,Personal,4448125,2524107,28.01,20371,5
1681,8721,Personal,3925928,492028,37.63,22702,2
1682,7556,Business,1856563,53939,18.23,36368,1
1683,8,Car,318302,188540,10.65,56066,2
1684,7023,Education,2889495,1380555,16.4,77856,0
1685,5142,Education,2748404,2700778,25.04,26129,4
1686,795,Personal,3910937,1298286,33.57,26031,0
1687,7814,Home,2928025,642140,31.81,38966,4
1688,6303,Car,4312203,2031144,26.45,25751,10
1689,4667,Car,4795137,2465490,12.77,87240,4
1690,1796,Personal,4509116,3727959,28.11,99846,6
1691,5854,Home,185436,3934727,34.44,39297,8
1692,1195,Business,4008930,1878264,44.73,71481,4
1693,5493,Business,3292479,2644214,0.14,29960,0
1694,3425,Personal,3837830,943444,29.17,7230,8
1695,9055,Home,4276958,1260649,31.08,26505,6
1696,6136,Car,2668832,3273299,10.65,69240,1
1697,2298,Car,3322201,1313797,27.98,46060,5
1698,575,Car,3881143,471410,37.18,46226,6
1699,6905,Education,629768,1385271,41.59,82705,6
1700,7218,Car,2617072,254195,32.93,46383,0
1701,5486,Business,468359,2419930,48.76,59998,9
1702,9963,Home,930195,3449241,41.66,23480,3
1703,4400,Car,2164691,2698609,19.73,83428,5
1704,4510,Personal,3895790,1818788,43.52,24140,9
1705,3860,Personal,1570385,3081245,10.61,38532,4
1706,5646,Business,1919984,252759,35.27,29468,11
1707,4409,Car,1857789,3200757,8.38,24549,9
1708,6440,Business,131147,1065768,48.59,17646,5
1709,5215,Business,2652131,2138949,32.04,53020,7
1710,5349,Business,1174493,3944306,37.26,85605,9
1711,9111,Education,1593728,2331392,30.86,45835,2
1712,5114,Car,278508,1600057,21.92,63342,1
1713,6366,Personal,368612,1892679,17.44,91617,11
1714,3312,Education,1945199,2828766,14.03,11247,5
1715,4296,Business,2830799,1569835,39.54,38843,6
1716,4076,Personal,879413,2703959,11.55,10100,9
1717,2591,Business,2674086,1216790,42.76,60258,8
1718,5392,Education,3243037,1364875,37.81,67145,7
1719,4967,Home,3849702,211693,20.39,80213,9
1720,4629,Business,4192160,1385430,32.08,99540,8
1721,328,Business,3702641,3894382,40.46,54377,5
1722,8742,Personal,619252,3685404,0.84,97762,3
1723,4422,Personal,4788436,3099981,13.54,86475,8
1724,8823,Business,3443747,3176267,48.53,89558,0
1725,5790,Car,4652363,581825,20.31,48832,1
1726,6404,Personal,1747176,3524630,34.84,64211,1
1727,5497,Home,2450351,2772594,9.12,47950,7
1728,1817,Home,2374102,2413533,18.49,73741,4
1729,6041,Business,3988927,3150160,40.15,93360,0
1730,9619,Personal,2023382,3881215,23.37,52524,8
1731,7966,Home,2914492,329501,44.96,83129,6
1732,3243,Education,201980,1029581,0.85,13968,8
1733,7695,Home,2091987,3351529,27.4,83940,2
1734,5917,Personal,3001213,766103,40.21,34782,1
1735,4579,Business,1648140,1027280,20.33,10841,5
1736,7975,Home,1758911,1104787,13.75,41661,11
1737,5630,Business,2104863,3258539,12.48,88544,0
1738,4414,Education,1167985,3097422,18.42,70952,5
1739,9920,Home,4833386,309011,37.08,94160,5
1740,101,Business,3091177,3487123,8.92,8685,3
1741,4394,Home,3457850,2431390,29.39,70818,11
1742,6992,Home,1389540,2573343,1.1,68816,1
1743,8993,Personal,3046938,2118265,5.03,35264,2
1744,3466,Personal,3754387,1589253,10.65,40583,4
1745,7316,Car,1487313,2295051,26.82,16981,3
1746,63,Personal,2363555,2951059,38.4,91790,4
1747,7812,Personal,4020869,224783,6.64,38662,10
1748,9684,Car,2946362,965469,28.89,70575,10
1749,4239,Car,3764697,848636,35.96,43906,6
1750,5862,Home,4259666,2505617,42.38,36915,2
1751,9487,Home,4415699,2065070,12.0,70897,3
1752,9135,Home,1720927,2327856,6.9,63502,4
1753,7636,Personal,4099243,1490879,30.87,44116,1
1754,1278,Business,2215105,3030730,18.33,75897,10
1755,7697,Business,1594460,3184517,31.07,32406,1
1756,5900,Personal,4433467,1534862,12.29,73679,9
1757,7691,Education,2792972,1829535,11.69,9373,11
1758,3738,Home,3391996,3910604,38.16,10159,6
1759,1453,Personal,1607239,724357,14.09,36010,10
1760,5073,Education,4726803,122934,47.66,23707,11
1761,438,Home,832999,2380326,36.87,93627,3
1762,8041,Car,675749,412567,47.33,45613,3
1763,3067,Personal,432651,320883,32.12,19495,4
1764,5697,Education,3629517,288829,39.13,6998,7
1765,9202,Business,749371,1479706,19.32,77971,7
1766,6682,Personal,508593,869480,49.61,42391,2
1767,3779,Business,1438391,2864960,13.42,30056,5
1768,1269,Education,1205159,2882608,4.25,31858,1
1769,4155,Personal,2823422,2607968,43.63,68593,10
1770,1658,Personal,3334177,3111281,27.79,40463,5
1771,4395,Personal,1472059,2507969,20.5,45705,5
1772,1144,Personal,1415064,270450,15.88,78419,4
1773,6575,Car,3828433,594087,47.89,31303,8
1774,924,Personal,1070736,2016196,45.91,4089,1
1775,4318,Education,1079830,923964,43.35,30378,1
1776,8611,Education,252665,980256,32.0,15301,0
1777,2439,Car,2641507,2516958,11.62,24420,10
1778,5217,Personal,1887554,3147402,43.12,70516,8
1779,3056,Personal,3269082,222569,45.41,48335,0
1780,3611,Home,4635171,429867,16.37,56124,10
1781,8285,Home,160956,3152562,31.73,61252,8
1782,1119,Business,4763813,3697844,0.03,36908,0
1783,6319,Car,244395,1646061,39.27,79036,4
1784,4741,Home,3764206,657128,35.83,31804,3
1785,7394,Education,955442,264084,9.98,47268,2
1786,5466,Education,2688601,2386031,12.22,48892,7
1787,2678,Education,2085029,2689516,23.92,29812,4
1788,5355,Car,4273546,3220309,32.94,44067,10
1789,5189,Education,3361978,763935,36.64,16789,6
1790,2145,Home,459201,3480753,1.07,53449,5
1791,1343,Home,2907436,15309,1.94,97020,8
1792,3586,Business,2605801,3645109,29.1,71402,5
1793,4439,Business,2879094,1998346,10.94,3506,7
1794,5299,Car,3426009,2958652,21.8,9708,9
1795,8171,Business,455270,523811,0.98,23724,5
1796,7005,Car,1097059,66473,24.51,51517,1
1797,8586,Personal,1357425,1136392,0.56,41740,8
1798,5729,Business,4851283,1422823,49.46,22257,6
1799,3872,Car,3009263,1640778,7.64,15329,6
1800,2282,Home,1130940,2776109,40.36,25963,9
1801,4133,Business,4010960,2074239,17.98,84205,8
1802,2577,Business,447398,395935,12.75,50277,11
1803,8558,Car,860859,1469238,6.72,16312,4
1804,6692,Personal,3626037,1642659,43.56,23634,5
1805,4251,Business,2119448,63706,16.11,62067,2
1806,48,Car,4217838,1989426,36.99,13236,6
1807,6566,Personal,3565457,1638782,5.64,28618,5
1808,7998,Car,1084161,1408704,49.08,55056,11
1809,9102,Personal,3770527,1700018,28.91,95348,7
1810,1476,Education,316600,3850796,39.69,87469,8
1811,1650,Business,2362445,1394609,0.34,82575,1
1812,1410,Education,3930823,9565,33.69,34045,10
1813,3161,Car,2045924,845236,45.05,71471,8
1814,8614,Education,761167,504967,26.16,85886,7
1815,5651,Personal,327811,1266638,41.98,30079,10
1816,5791,Home,1397398,3975891,25.92,4212,7
1817,6825,Education,3420084,1802779,48.68,39850,1
1818,5015,Car,4168912,3371702,6.81,49010,7
1819,287,Business,2910759,1212782,46.37,44307,7
1820,1975,Education,4401981,3702664,29.37,91757,7
1821,1909,Education,3203623,3116035,44.57,28385,10
1822,1702,Home,4644726,1516900,6.27,43093,2
1823,5472,Car,2825069,2361800,45.69,77949,0
1824,3584,Education,1057783,3818289,24.62,11000,11
1825,5015,Business,2264277,2159921,22.88,49023,9
1826,3318,Personal,1962298,1665913,28.48,73054,8
1827,4439,Business,744651,130081,43.8,17878,10
1828,7265,Education,3940611,2897376,41.72,42806,9
1829,9599,Education,682271,1146933,6.21,29673,6
1830,8702,Home,4583168,2226810,0.59,57872,10
1831,9114,Car,4357835,2384992,25.64,45245,10
1832,7976,Home,380772,2117005,49.51,76905,7
1833,5379,Business,591550,2558858,25.37,22529,7
1834,3073,Car,2958506,1528030,7.24,23110,8
1835,1997,Home,775282,2313497,21.73,40429,9
1836,9650,Education,412107,1761555,18.43,81958,2
1837,8907,Car,346478,1666588,47.75,56433,10
1838,1118,Personal,3651466,1052112,47.5,89791,0
1839,472,Personal,4135265,2610910,3.6,94178,1
1840,9568,Business,1326196,3983370,11.68,41097,7
1841,2262,Home,4693448,3820014,22.9,21942,9
1842,3269,Business,457830,2253351,28.46,60732,1
1843,1686,Personal,1521856,1996948,9.45,5724,7
1844,881,Education,1781062,2819509,29.26,41964,4
1845,4019,Education,109301,2656534,10.18,41860,0
1846,6311,Education,952440,982135,21.05,28000,4
1847,5526,Education,2726413,3501627,26.17,35310,8
1848,4658,Education,3558433,3018910,48.76,94851,8
1849,1277,Personal,3366171,95154,3.44,95352,4
1850,6070,Car,1166801,785189,46.31,96683,2
1851,2773,Education,3709217,3650936,6.81,12040,11
1852,6115,Car,1996582,591770,4.85,93612,8
1853,3006,Education,2350779,2397667,14.72,39068,8
1854,8919,Business,4800234,2513275,28.17,70378,1
1855,717,Home,461860,408343,20.8,46350,7
1856,1630,Car,3693494,3546717,26.12,65170,7
1857,6851,Home,3096884,734687,38.94,13995,10
1858,8578,Personal,944839,3986418,41.54,2566,9
1859,1849,Business,1283647,1649232,48.12,27929,6
1860,1339,Education,1480856,557025,46.31,57468,10
1861,6046,Education,3691931,3193148,9.57,50338,4
1862,8381,Personal,3765004,2720763,35.81,98681,10
1863,4956,Car,3288673,2616724,37.48,39088,5
1864,1269,Education,1625028,3704694,23.93,41449,6
1865,689,Car,2303164,2556213,44.27,95844,3
1866,2911,Education,574994,1474456,37.91,64949,2
1867,8337,Car,212067,1064563,20.1,66247,11
1868,532,Home,4403314,2681542,21.1,4072,7
1869,9549,Car,2418657,448499,18.7,58911,10
1870,7734,Personal,3006603,1508786,25.32,47498,11
1871,7226,Education,4794201,3672981,36.59,25206,0
1872,9819,Business,1835898,3917194,15.89,47993,5
1873,6216,Car,1268345,448634,11.41,21093,2
1874,8640,Business,276075,2186828,1.7,64849,4
1875,725,Car,1356832,3949900,39.85,47754,4
1876,8995,Home,1459164,1050004,18.11,63578,5
1877,6525,Business,1403190,3198121,37.69,82848,2
1878,156,Personal,1638242,751834,5.58,31608,2
1879,7879,Business,3937540,245367,26.6,84139,8
1880,5805,Car,4232820,2764943,19.92,88147,11
1881,5602,Personal,3703835,1606249,23.72,77181,4
1882,8462,Home,402655,1445985,46.27,71697,5
1883,6254,Business,3994853,2247,3.25,7098,3
1884,8508,Personal,4661280,2238156,21.0,78515,6
1885,5277,Business,238601,365995,41.43,52870,0
1886,4153,Home,4433407,3971504,30.9,93813,4
1887,4342,Home,2984581,3139065,49.14,50611,5
1888,6009,Home,4393442,1236482,37.2,50539,6
1889,9021,Home,2175942,178454,4.76,30936,10
1890,8514,Personal,4051087,3469212,18.9,50724,4
1891,5171,Personal,4801937,3313055,16.45,25737,7
1892,8714,Home,228686,2994817,24.53,94407,4
1893,2904,Car,4511478,3328998,31.07,58315,1
1894,8243,Personal,4813028,3291605,12.59,44827,5
1895,352,Home,4660752,2704438,31.43,41732,5
1896,4589,Personal,801638,657607,13.19,76034,9
1897,3031,Business,199417,1080645,6.21,81451,0
1898,2736,Car,3581531,787455,25.63,40474,9
1899,4153,Home,3187886,3461493,24.41,54819,2
1900,2484,Car,4655992,2703962,20.33,65519,8
1901,2284,Personal,1428871,2526902,26.59,37896,3
1902,2361,Personal,4711453,884161,25.0,70720,7
1903,2901,Business,3646324,3973970,29.23,95304,11
1904,9046,Home,3319055,646560,48.35,51712,4
1905,4823,Home,2489938,1910637,35.32,83676,11
1906,3084,Education,2347346,1558599,43.26,88723,2
1907,4521,Business,3578205,3109695,24.87,39167,1
1908,6653,Car,2633096,801410,34.62,50571,5
1909,7957,Home,1538062,1811650,3.24,4637,0
1910,6495,Education,3237275,3885274,40.68,53717,11
1911,9168,Car,359199,904112,47.31,59053,7
1912,2510,Personal,3348053,937324,48.7,84045,9
1913,1799,Personal,3344584,3107717,9.25,27547,4
1914,9092,Business,3988148,1355278,48.23,65365,2
1915,11,Personal,2302837,1095037,27.12,11624,1
1916,242,Personal,351717,1969933,42.71,14539,10
1917,2078,Education,3708022,2139214,37.5,86314,8
1918,8732,Car,3470679,898082,45.32,38339,10
1919,2406,Car,1927274,56207,30.74,44146,11
1920,9955,Education,1015271,3622170,16.33,48715,3
1921,1153,Car,4007312,3019747,38.01,16470,5
1922,3388,Car,417832,3206400,14.38,13370,9
1923,8624,Business,2338490,3278027,13.32,70234,5
1924,8220,Home,708507,3710801,8.55,93835,0
1925,183,Car,445657,372269,3.87,64568,10
1926,3988,Car,1947532,233472,40.23,44118,9
1927,1467,Car,1559968,3678124,15.11,89759,3
1928,5661,Personal,2315541,262261,19.91,25490,11
1929,1870,Education,1074829,3448031,38.75,7656,4
1930,2474,Business,4291890,3412556,1.78,63910,1
1931,4800,Personal,3368873,2680056,16.53,60587,5
1932,666,Education,1964438,576142,46.05,86595,11
1933,5609,Business,2571577,1292941,10.16,71204,11
1934,8428,Personal,3588683,3181866,4.17,51923,0
1935,7179,Business,1982427,285752,48.54,78279,3
1936,1444,Car,422039,636262,33.73,91138,5
1937,7965,Personal,3464668,1781977,40.9,88314,10
1938,924,Personal,2698919,83577,8.14,80892,7
1939,8603,Home,1793799,3673685,0.57,70650,5
1940,8459,Car,1276947,1551407,28.04,55895,9
1941,6829,Car,2093149,929424,33.0,20013,6
1942,3000,Personal,290231,1395954,11.19,24174,2
1943,2737,Personal,2365586,401868,0.94,46319,0
1944,2372,Education,3320923,2846166,48.46,10228,8
1945,9337,Home,3746638,3314724,18.3,69299,8
1946,4768,Personal,1730652,1567851,35.93,14785,2
1947,4851,Business,1987081,3379736,23.59,6474,1
1948,5824,Education,4130182,933821,12.84,69749,9
1949,6968,Personal,189861,3353062,47.68,57155,2
1950,6076,Car,1865145,1622754,27.53,83919,5
1951,9113,Home,1189319,1234809,17.01,21354,0
1952,1752,Education,3706740,2230463,36.82,8578,9
1953,4180,Business,2124667,335056,31.06,79309,2
1954,4402,Education,2235736,2663755,35.19,47246,3
1955,4330,Home,4115655,3085462,41.51,85847,5
1956,1031,Home,2873211,563418,8.12,80689,9
1957,4723,Education,4768751,3593735,3.06,37150,8
1958,4307,Business,1210980,2674366,23.14,33668,3
1959,1588,Education,385708,1467388,1.12,51158,7
1960,5900,Car,1866151,875458,10.49,38547,7
1961,623,Education,4148217,18938,8.28,68792,6
1962,4773,Personal,3488871,1397116,38.27,64638,8
1963,5386,Personal,3910199,3866263,39.17,33714,3
1964,1879,Business,1916616,1315754,6.66,24063,1
1965,7122,Personal,1561066,3860943,15.59,56279,6
1966,7094,Personal,1480060,1918885,35.5,43046,3
1967,9199,Education,3736106,3881260,10.15,32110,4
1968,6006,Education,3528665,3158601,17.39,32511,1
1969,4034,Home,3219896,2984874,18.36,92777,8
1970,7826,Personal,3813065,1893465,3.6,5370,9
1971,2851,Personal,374501,3359551,9.92,30854,0
1972,2928,Home,3354478,3950208,10.79,42084,3
1973,2146,Home,4357497,516832,36.51,20060,4
1974,8425,Business,89469,1729916,14.41,92421,10
1975,101,Home,58195,409980,37.13,20482,3
1976,8096,Home,2238609,1750910,25.83,47828,5
1977,5913,Personal,802212,3672027,4.04,7578,1
1978,5272,Car,4731518,3184506,10.94,85821,5
1979,5927,Business,504878,3570672,2.25,13571,7
1980,8930,Business,3191604,564591,48.28,30928,11
1981,4863,Education,2798554,3644178,41.3,9433,9
1982,5930,Business,1560860,3860417,13.42,87969,11
1983,3653,Home,3764285,297579,17.6,84125,3
1984,1862,Business,1041290,2877851,35.48,45175,7
1985,3936,Business,217742,1868073,22.82,25913,7
1986,5417,Education,1366706,3212400,30.0,51349,7
1987,4794,Education,2433898,2697925,1.32,16329,1
1988,2689,Business,1064718,1544611,46.23,43848,7
1989,5784,Personal,4783378,3306929,12.93,45113,4
1990,9041,Home,2290982,3678029,32.83,69222,11
1991,9106,Home,418340,2290596,47.5,73745,3
1992,8218,Home,846140,3439024,33.03,66400,6
1993,114,Education,2082747,2439023,37.7,86824,9
1994,4443,Home,3870359,3903474,48.31,87276,5
1995,3495,Personal,1482557,3539817,33.7,36561,4
1996,4442,Home,3478039,2035385,25.31,54042,10
1997,9221,Education,2027310,2191007,26.56,12060,4
1998,1123,Personal,3975890,3395819,2.08,78600,11
1999,4352,Business,2307846,3314558,4.14,27971,7
2000,2677,Car,3018273,3741884,28.01,49224,0
2001,8928,Personal,3780379,2897197,26.83,89009,4
2002,4525,Education,4867017,2715222,25.38,87937,10
2003,8726,Personal,4705718,1670925,6.98,63858,7
2004,7281,Personal,2765111,695706,46.44,24176,5
2005,5665,Education,190716,1213677,45.39,42609,8
2006,8520,Car,3174708,640338,14.9,18982,8
2007,1638,Business,174015,1513490,20.07,30272,11
2008,430,Education,4557729,458278,19.25,95722,6
2009,4297,Business,633713,1351934,11.21,28165,5
2010,9146,Business,1463479,720086,16.53,27509,5
